sale_id,product_name,category,quantity,unit_price,sale_date,customer_type
1952,Detergent 1kg,Household,10.0,135.0,2026-01-24,Regular
1953,Cooking Oil 1L,Grocery,18.0,155.0,2026-02-15,Regular
1954,Dishwash Liquid,Household,6.0,90.0,2026-02-20,Regular
1955,Curd 500g,Dairy,7.0,39.0,2026-03-01,Walk-in
1956,Sugar 1kg,Grocery,2.0,47.0,2026-04-05,Wholesale
1957,Rice 5kg,Grocery,11.0,347.0,2026-04-16,Walk-in
1958,Soap,Personal Care,5.0,31.0,2026-05-18,Walk-in
1959,Dishwash Liquid,Household,13.0,91.0,2026-02-22,Regular
1960,Shampoo,Personal Care,14.0,179.0,2026-06-20,Walk-in
1961,Soap,Personal Care,19.0,39.0,2026-03-21,Wholesale
1962,Shampoo,Personal Care,15.0,183.0,2026-03-12,Regular
1963,Rice 5kg,Grocery,15.0,347.0,2026-01-17,Walk-in
1964,Toothpaste,Personal Care,11.0,93.0,2026-05-26,Walk-in
1965,Detergent 1kg,Household,19.0,132.0,2026-01-11,Wholesale
1966,Sugar 1kg,Grocery,15.0,44.0,2026-03-30,Wholesale
1967,Chips,Snacks,20.0,21.0,2026-02-14,Walk-in
1968,Toothpaste,Personal Care,20.0,87.0,2026-04-21,Walk-in
1969,Curd 500g,Dairy,6.0,45.0,2026-06-28,Wholesale
1970,Cooking Oil 1L,Grocery,2.0,151.0,2026-03-03,Regular
1971,Biscuits,Snacks,18.0,35.0,2026-03-16,Wholesale
1972,Sugar 1kg,Grocery,16.0,43.0,2026-04-16,Wholesale
1973,Cooking Oil 1L,Grocery,3.0,150.0,2026-01-27,Wholesale
1974,Namkeen 200g,Snacks,15.0,,2026-02-12,Walk-in
1975,Shampoo,Personal Care,2.0,183.0,2026-04-29,Regular
1976,Sugar 1kg,Grocery,15.0,50.0,2026-04-08,Walk-in
1977,Curd 500g,Dairy,13.0,38.0,2026-01-10,Regular
1978,Biscuits,Snacks,5.0,26.0,2026-03-25,Wholesale
1979,Detergent 1kg,Household,15.0,132.0,2026-01-18,Regular
1980,Toothpaste,Personal Care,5.0,92.0,2026-05-01,Walk-in
1981,Soap,Personal Care,1.0,32.0,2026-06-05,Regular
1982,Soap,Personal Care,4.0,34.0,2026-05-17,Wholesale
1983,Curd 500g,Dairy,3.0,37.0,2026-06-21,Regular
1984,Biscuits,Snacks,15.0,27.0,2026-04-02,Regular
1985,Shampoo,Personal Care,18.0,175.0,2026-02-25,Walk-in
1986,Wheat Flour 5kg,Grocery,17.0,225.0,2026-06-14,Wholesale
1987,Cooking Oil 1L,Grocery,10.0,151.0,2026-04-24,Regular
1988,Rice 5kg,Grocery,13.0,345.0,2026-02-21,Regular
1989,Milk 1L,Dairy,7.0,53.0,2026-01-24,Regular
1990,Paneer 200g,Dairy,1.0,75.0,2026-03-28,Regular
1991,Sugar 1kg,Grocery,4.0,43.0,2026-06-20,Regular
1992,Soap,Personal Care,14.0,30.0,2026-05-12,Regular
1993,Namkeen 200g,Snacks,,60.0,2026-06-10,Regular
1994,Shampoo,Personal Care,13.0,183.0,2026-04-20,Regular
1995,Toothpaste,Personal Care,4.0,88.0,2026-04-02,Walk-in
1996,Soap,Personal Care,13.0,30.0,2026-06-17,Walk-in
1997,Rice 5kg,Grocery,7.0,351.0,2026-04-28,Regular
1998,Sugar 1kg,Grocery,9.0,50.0,2026-06-16,Wholesale
1999,Milk 1L,Dairy,3.0,50.0,2026-02-25,Walk-in
2000,Chips,Snacks,16.0,24.0,2026-01-27,Wholesale
2001,Soap,Personal Care,4.0,,2026-06-03,Walk-in
2002,Curd 500g,Dairy,5.0,45.0,2026-03-27,Regular
2003,Namkeen 200g,Snacks,16.0,65.0,2026-01-18,Walk-in
2004,Rice 5kg,Grocery,19.0,354.0,2026-04-25,Walk-in
2005,Toothpaste,Personal Care,19.0,93.0,2026-06-30,Regular
2006,Toothpaste,Personal Care,20.0,85.0,2026-02-01,Walk-in
2007,Toothpaste,Personal Care,8.0,91.0,2026-06-08,Regular
2008,Wheat Flour 5kg,Grocery,12.0,217.0,2026-05-08,Walk-in
2009,Shampoo,Personal Care,13.0,177.0,2026-02-22,Wholesale
2010,Wheat Flour 5kg,Grocery,20.0,218.0,2026-04-24,Wholesale
2011,Namkeen 200g,Snacks,9.0,57.0,2026-03-23,Wholesale
2012,Wheat Flour 5kg,Grocery,14.0,223.0,2026-06-15,Walk-in
2013,Rice 5kg,Grocery,11.0,348.0,2026-03-29,Regular
2014,Shampoo,Personal Care,2.0,183.0,2026-06-20,Regular
2015,Toothpaste,Personal Care,13.0,94.0,2026-05-14,Walk-in
2016,Soap,Personal Care,1.0,37.0,2026-01-17,Walk-in
2017,Sugar 1kg,Grocery,2.0,43.0,2026-06-12,Regular
2018,Shampoo,Personal Care,3.0,177.0,2026-02-14,Wholesale
2019,Shampoo,Personal Care,17.0,178.0,2026-01-21,Walk-in
2020,Detergent 1kg,Household,6.0,129.0,2026-02-20,Regular
2021,Paneer 200g,Dairy,20.0,77.0,2026-03-05,Walk-in
2022,CHIPS  ,Snacks,15.0,24.0,2026-06-12,Regular
2023,Biscuits,Snacks,3.0,32.0,2026-04-03,Walk-in
2024,Curd 500g,Dairy,16.0,37.0,2026-04-23,Walk-in
2025,Paneer 200g,Dairy,16.0,77.0,2026-01-06,Walk-in
2026,Paneer 200g,Dairy,10.0,76.0,2026-06-02,Wholesale
2027,Tea Powder 250g,Grocery,6.0,123.0,2026-03-07,Walk-in
2028,Detergent 1kg,Household,15.0,129.0,2026-03-14,Walk-in
2029,Dishwash Liquid,Household,11.0,91.0,2026-02-04,Wholesale
2030,Dishwash Liquid,Household,5.0,93.0,2026-02-18,Regular
2031,Rice 5kg,Grocery,12.0,353.0,2026-05-06,Walk-in
2032,Paneer 200g,Dairy,12.0,81.0,2026-04-09,Walk-in
2033,Chips,Snacks,19.0,25.0,2026-01-19,Walk-in
2034,Wheat Flour 5kg,Grocery,13.0,216.0,2026-05-25,Regular
2035,Shampoo,Personal Care,9.0,181.0,2026-03-31,Wholesale
2036,Dishwash Liquid,Household,12.0,100.0,2026-06-28,Regular
2037,Curd 500g,Dairy,8.0,41.0,2026-03-04,Walk-in
2038,Wheat Flour 5kg,Grocery,1.0,220.0,2026-06-28,Wholesale
2039,Tea Powder 250g,Grocery,20.0,119.0,2026-04-27,Wholesale
2040,Tea Powder 250g,Grocery,8.0,119.0,2026-06-04,Wholesale
2041,Soap,Personal Care,4.0,30.0,2026-01-24,Wholesale
2042,Curd 500g,Dairy,19.0,41.0,2026-01-21,Wholesale
2043,Shampoo,Personal Care,6.0,181.0,2026-04-20,Walk-in
2044,Chips,Snacks,18.0,23.0,2026-06-18,Walk-in
2045,Chips,Snacks,,21.0,2026-01-28,Wholesale
2046,Milk 1L,Dairy,9.0,52.0,2026-02-23,Wholesale
2047,Curd 500g,Dairy,1.0,39.0,2026-02-13,Walk-in
2048,Rice 5kg,Grocery,3.0,346.0,2026-06-28,Walk-in
2049,Paneer 200g,Dairy,10.0,85.0,2026-04-21,Regular
2050,Soap,Personal Care,6.0,35.0,2026-06-30,Regular
2051,Shampoo,Personal Care,6.0,182.0,2026-05-09,Regular
2052,Detergent 1kg,Household,7.0,134.0,2026-02-17,Regular
2053,Wheat Flour 5kg,Grocery,7.0,217.0,2026-03-08,Walk-in
2054,Detergent 1kg,Household,20.0,135.0,2026-01-28,Wholesale
2055,Soap,Personal Care,10.0,31.0,2026-01-22,Walk-in
2056,Cooking Oil 1L,Grocery,3.0,149.0,2026-03-29,Regular
2057,Toothpaste,Personal Care,16.0,92.0,2026-06-22,Regular
2058,Rice 5kg,Grocery,9.0,345.0,2026-01-02,Wholesale
2059,Wheat Flour 5kg,Grocery,7.0,216.0,2026-05-14,Regular
2060,Curd 500g,Dairy,17.0,44.0,2026-03-10,Walk-in
2061,Dishwash Liquid,Household,20.0,95.0,2026-04-20,Walk-in
2062,Milk 1L,Dairy,11.0,60.0,2026-03-22,Regular
2063,Milk 1L,Dairy,13.0,60.0,2026-04-07,Wholesale
2064,Wheat Flour 5kg,Grocery,11.0,220.0,2026-01-26,Regular
2065,Detergent 1kg,Household,5.0,131.0,2026-01-07,Wholesale
2066,Cooking Oil 1L,Grocery,9.0,153.0,2026-06-29,Regular
2067,Milk 1L,Dairy,20.0,57.0,2026-06-25,Wholesale
2068,Dishwash Liquid,Household,,98.0,2026-06-19,Regular
2069,Rice 5kg,Grocery,11.0,355.0,2026-01-05,Wholesale
2070,Milk 1L,Dairy,11.0,50.0,2026-06-23,Walk-in
2071,Toothpaste,Personal Care,16.0,94.0,2026-04-13,Wholesale
2072,Sugar 1kg,Grocery,14.0,45.0,2026-05-02,Wholesale
2073,Cooking Oil 1L,Grocery,10.0,151.0,2026-06-05,Regular
2074,Tea Powder 250g,Grocery,19.0,123.0,2026-05-10,Regular
2075,Tea Powder 250g,Grocery,3.0,122.0,2026-03-19,Wholesale
2076,Detergent 1kg,Household,15.0,127.0,2026-01-30,Walk-in
2077,Toothpaste,Personal Care,7.0,88.0,2026-02-13,Wholesale
2078,Sugar 1kg,Grocery,14.0,41.0,2026-01-08,Regular
2079,Namkeen 200g,Snacks,9.0,61.0,2026-02-26,Wholesale
2080,Biscuits,Snacks,16.0,35.0,2026-06-21,Regular
2081,Tea Powder 250g,Grocery,16.0,123.0,2026-01-24,Wholesale
2082,Namkeen 200g,Snacks,19.0,58.0,2026-06-03,Regular
2083,Namkeen 200g,Snacks,13.0,61.0,2026-06-17,Wholesale
2084,Paneer 200g,Dairy,8.0,78.0,2026-03-08,Regular
2085,Chips,Snacks,4.0,16.0,2026-01-23,Walk-in
2086,Shampoo,Personal Care,19.0,176.0,2026-04-05,Regular
2087,Namkeen 200g,Snacks,19.0,61.0,2026-01-01,Walk-in
2088,Wheat Flour 5kg,Grocery,18.0,224.0,2026-02-18,Walk-in
2089,Paneer 200g,Dairy,12.0,80.0,2026-06-23,Regular
2090,Toothpaste,Personal Care,13.0,86.0,2026-01-03,Wholesale
2091,Detergent 1kg,Household,5.0,130.0,2026-03-17,Regular
2092,Dishwash Liquid,Household,15.0,100.0,2026-02-07,Wholesale
2093,Chips,Snacks,2.0,17.0,2026-06-03,Walk-in
2094,Chips,Snacks,4.0,,2026-03-12,Wholesale
2095,Dishwash Liquid,Household,7.0,100.0,2026-05-07,Walk-in
2096,Curd 500g,Dairy,11.0,35.0,2026-02-09,Wholesale
2097,Shampoo,Personal Care,2.0,178.0,2026-02-15,Walk-in
2098,CURD 500G  ,Dairy,6.0,39.0,2026-01-06,Wholesale
2099,Curd 500g,Dairy,14.0,40.0,2026-06-23,Walk-in
2100,Milk 1L,Dairy,13.0,56.0,2026-01-19,Wholesale
2101,Chips,Snacks,7.0,19.0,2026-06-29,Wholesale
2102,Curd 500g,Dairy,5.0,36.0,2026-03-24,Wholesale
2103,Wheat Flour 5kg,Grocery,15.0,219.0,2026-06-17,Regular
2104,Tea Powder 250g,Grocery,16.0,122.0,2026-03-16,Regular
2105,Shampoo,Personal Care,7.0,178.0,2026-06-16,Regular
2106,Milk 1L,Dairy,4.0,59.0,2026-06-23,Regular
2107,Curd 500g,Dairy,6.0,41.0,2026-01-15,Regular
2108,Milk 1L,Dairy,6.0,57.0,2026-01-14,Regular
2109,NAMKEEN 200G  ,Snacks,,64.0,2026-02-08,Wholesale
2110,Curd 500g,Dairy,2.0,38.0,2026-01-31,Regular
2111,Curd 500g,Dairy,10.0,42.0,2026-06-26,Wholesale
2112,Soap,Personal Care,13.0,40.0,2026-06-27,Wholesale
2113,Sugar 1kg,Grocery,13.0,47.0,2026-03-12,Wholesale
2114,Detergent 1kg,Household,,130.0,2026-01-31,Regular
2115,Sugar 1kg,Grocery,16.0,41.0,2026-06-14,Wholesale
2116,Toothpaste,Personal Care,19.0,85.0,2026-05-27,Wholesale
2117,Dishwash Liquid,Household,4.0,94.0,2026-06-01,Regular
2118,Curd 500g,Dairy,14.0,42.0,2026-03-18,Wholesale
2119,Tea Powder 250g,Grocery,11.0,116.0,2026-01-17,Wholesale
2120,Soap,Personal Care,1.0,36.0,2026-04-11,Wholesale
2121,Dishwash Liquid,Household,17.0,91.0,2026-05-30,Wholesale
2122,Cooking Oil 1L,Grocery,4.0,148.0,2026-02-16,Wholesale
2123,Soap,Personal Care,18.0,30.0,2026-04-25,Walk-in
2124,Cooking Oil 1L,Grocery,5.0,145.0,2026-05-28,Regular
2125,Soap,Personal Care,18.0,,2026-03-07,Regular
2126,Sugar 1kg,Grocery,17.0,41.0,2026-03-18,Walk-in
2127,Soap,Personal Care,1.0,36.0,2026-03-05,Walk-in
2128,Wheat Flour 5kg,Grocery,10.0,,2026-06-18,Wholesale
2129,Detergent 1kg,Household,19.0,127.0,2026-05-06,Wholesale
2130,Namkeen 200g,Snacks,12.0,63.0,2026-06-05,Wholesale
2131,Shampoo,Personal Care,2.0,176.0,2026-03-02,Regular
2132,Shampoo,Personal Care,10.0,177.0,2026-02-25,Regular
2133,Shampoo,Personal Care,12.0,184.0,2026-03-13,Regular
2134,Paneer 200g,Dairy,18.0,76.0,2026-03-07,Walk-in
2135,Curd 500g,Dairy,6.0,45.0,2026-04-13,Walk-in
2136,Sugar 1kg,Grocery,14.0,44.0,2026-06-27,Regular
2137,Shampoo,Personal Care,9.0,176.0,2026-06-12,Wholesale
2138,Shampoo,Personal Care,19.0,180.0,2026-06-18,Wholesale
2139,Soap,Personal Care,5.0,36.0,2026-03-22,Walk-in
2140,Curd 500g,Dairy,20.0,35.0,2026-03-05,Regular
2141,Biscuits,Snacks,18.0,26.0,2026-01-29,Wholesale
2142,Paneer 200g,Dairy,11.0,76.0,2026-06-13,Regular
2143,Milk 1L,Dairy,9.0,55.0,2026-02-07,Regular
2144,Biscuits,Snacks,4.0,25.0,2026-04-07,Regular
2145,Curd 500g,Dairy,4.0,36.0,2026-02-14,Wholesale
2146,Chips,Snacks,16.0,24.0,2026-01-25,Wholesale
2147,Milk 1L,Dairy,10.0,59.0,2026-05-22,Walk-in
2148,Cooking Oil 1L,Grocery,6.0,145.0,2026-03-23,Walk-in
2149,Soap,Personal Care,18.0,35.0,2026-05-22,Wholesale
2150,Curd 500g,Dairy,19.0,42.0,2026-02-02,Walk-in
2151,Rice 5kg,Grocery,17.0,355.0,2026-02-09,Wholesale
2152,Tea Powder 250g,Grocery,13.0,117.0,2026-05-26,Wholesale
2153,Biscuits,Snacks,12.0,25.0,2026-03-05,Wholesale
2154,Paneer 200g,Dairy,6.0,82.0,2026-04-23,Walk-in
2155,Detergent 1kg,Household,10.0,133.0,2026-03-12,Walk-in
2156,Toothpaste,Personal Care,3.0,89.0,2026-03-20,Walk-in
2157,Namkeen 200g,Snacks,3.0,56.0,2026-01-20,Wholesale
2158,Toothpaste,Personal Care,6.0,86.0,2026-05-28,Regular
2159,Sugar 1kg,Grocery,18.0,44.0,2026-05-07,Regular
2160,Paneer 200g,Dairy,17.0,85.0,2026-02-04,Walk-in
2161,Dishwash Liquid,Household,18.0,98.0,2026-06-28,Regular
2162,Curd 500g,Dairy,,35.0,2026-02-18,Wholesale
2163,Rice 5kg,Grocery,18.0,351.0,2026-03-30,Regular
2164,Wheat Flour 5kg,Grocery,15.0,224.0,2026-02-13,Wholesale
2165,TOOTHPASTE  ,Personal Care,3.0,87.0,2026-04-04,Regular
2166,Milk 1L,Dairy,14.0,50.0,2026-05-07,Walk-in
2167,Soap,Personal Care,4.0,,2026-03-28,Wholesale
2168,Toothpaste,Personal Care,4.0,93.0,2026-03-16,Walk-in
2169,Dishwash Liquid,Household,9.0,94.0,2026-02-24,Regular
2170,Curd 500g,Dairy,10.0,38.0,2026-06-14,Wholesale
2171,Wheat Flour 5kg,Grocery,20.0,222.0,2026-05-05,Regular
2172,Milk 1L,Dairy,20.0,50.0,2026-04-28,Walk-in
2173,Chips,Snacks,4.0,20.0,2026-01-02,Walk-in
2174,Soap,Personal Care,12.0,36.0,2026-01-03,Regular
2175,Paneer 200g,Dairy,7.0,82.0,2026-01-22,Wholesale
2176,Tea Powder 250g,Grocery,4.0,121.0,2026-05-05,Regular
2177,Tea Powder 250g,Grocery,9.0,125.0,2026-02-27,Walk-in
2178,Curd 500g,Dairy,10.0,40.0,2026-04-04,Walk-in
2179,Soap,Personal Care,9.0,38.0,2026-01-28,Walk-in
2180,Detergent 1kg,Household,5.0,127.0,2026-04-01,Wholesale
2181,Paneer 200g,Dairy,12.0,75.0,2026-02-20,Regular
2182,Shampoo,Personal Care,2.0,179.0,2026-02-04,Walk-in
2183,Paneer 200g,Dairy,2.0,80.0,2026-02-11,Wholesale
2184,SHAMPOO  ,Personal Care,9.0,182.0,2026-01-31,Walk-in
2185,Dishwash Liquid,Household,16.0,98.0,2026-06-24,Wholesale
2186,Tea Powder 250g,Grocery,13.0,120.0,2026-05-09,Wholesale
2187,Curd 500g,Dairy,4.0,37.0,2026-01-28,Regular
2188,Tea Powder 250g,Grocery,12.0,117.0,2026-05-09,Regular
2189,Toothpaste,Personal Care,11.0,85.0,2026-04-20,Wholesale
2190,Rice 5kg,Grocery,16.0,351.0,2026-03-16,Walk-in
2191,Dishwash Liquid,Household,14.0,91.0,2026-03-05,Wholesale
2192,Tea Powder 250g,Grocery,6.0,123.0,2026-03-05,Walk-in
2193,Cooking Oil 1L,Grocery,8.0,149.0,2026-06-20,Walk-in
2194,Shampoo,Personal Care,4.0,182.0,2026-06-29,Wholesale
2195,Soap,Personal Care,19.0,33.0,2026-06-11,Wholesale
2196,Tea Powder 250g,Grocery,4.0,118.0,2026-02-03,Walk-in
2197,Wheat Flour 5kg,Grocery,,219.0,2026-02-07,Walk-in
2198,Rice 5kg,Grocery,7.0,354.0,2026-01-24,Regular
2199,Curd 500g,Dairy,17.0,41.0,2026-03-20,Wholesale
2200,Toothpaste,Personal Care,11.0,88.0,2026-04-20,Walk-in
2201,Wheat Flour 5kg,Grocery,14.0,223.0,2026-06-14,Regular
2202,Chips,Snacks,9.0,16.0,2026-04-04,Walk-in
2203,Milk 1L,Dairy,8.0,56.0,2026-03-23,Regular
2204,Soap,Personal Care,1.0,30.0,2026-01-14,Wholesale
2205,Namkeen 200g,Snacks,10.0,58.0,2026-05-01,Walk-in
2206,Cooking Oil 1L,Grocery,6.0,151.0,2026-03-06,Walk-in
2207,Milk 1L,Dairy,10.0,55.0,2026-01-29,Regular
2208,Rice 5kg,Grocery,18.0,355.0,2026-02-03,Walk-in
2209,Milk 1L,Dairy,19.0,55.0,2026-05-16,Wholesale
2210,Milk 1L,Dairy,9.0,53.0,2026-02-23,Wholesale
2211,Curd 500g,Dairy,4.0,36.0,2026-02-03,Wholesale
2212,Cooking Oil 1L,Grocery,19.0,145.0,2026-06-17,Regular
2213,Shampoo,Personal Care,4.0,182.0,2026-01-20,Wholesale
2214,Namkeen 200g,Snacks,16.0,59.0,2026-02-21,Wholesale
2215,Tea Powder 250g,Grocery,5.0,115.0,2026-02-19,Walk-in
2216,Biscuits,Snacks,12.0,33.0,2026-04-04,Walk-in
2217,Cooking Oil 1L,Grocery,3.0,151.0,2026-05-04,Walk-in
2218,Rice 5kg,Grocery,20.0,347.0,2026-03-12,Wholesale
2219,Tea Powder 250g,Grocery,2.0,119.0,2026-05-25,Regular
2220,Shampoo,Personal Care,16.0,181.0,2026-06-25,Wholesale
2221,Sugar 1kg,Grocery,15.0,42.0,2026-05-11,Walk-in
2222,Curd 500g,Dairy,20.0,41.0,2026-03-11,Regular
2223,Soap,Personal Care,,30.0,2026-05-27,Regular
2224,Rice 5kg,Grocery,15.0,353.0,2026-05-09,Wholesale
2225,Biscuits,Snacks,8.0,,2026-03-17,Wholesale
2226,Biscuits,Snacks,4.0,33.0,2026-02-13,Regular
2227,Wheat Flour 5kg,Grocery,8.0,223.0,2026-03-16,Regular
2228,Tea Powder 250g,Grocery,5.0,119.0,2026-03-11,Regular
2229,Toothpaste,Personal Care,18.0,88.0,2026-01-30,Regular
2230,Milk 1L,Dairy,20.0,60.0,2026-04-05,Walk-in
2231,Sugar 1kg,Grocery,9.0,48.0,2026-02-04,Walk-in
2232,Chips,Snacks,2.0,20.0,2026-06-10,Regular
2233,Milk 1L,Dairy,9.0,53.0,2026-02-15,Walk-in
2234,Rice 5kg,Grocery,19.0,353.0,2026-01-28,Wholesale
2235,Curd 500g,Dairy,9.0,45.0,2026-06-10,Wholesale
2236,Shampoo,Personal Care,8.0,182.0,2026-03-25,Walk-in
2237,Shampoo,Personal Care,13.0,184.0,2026-02-09,Walk-in
2238,Toothpaste,Personal Care,12.0,91.0,2026-02-07,Walk-in
2239,Sugar 1kg,Grocery,6.0,47.0,2026-04-28,Regular
2240,Soap,Personal Care,19.0,33.0,2026-05-06,Wholesale
2241,Soap,Personal Care,10.0,40.0,2026-01-06,Walk-in
2242,Soap,Personal Care,13.0,32.0,2026-06-25,Wholesale
2243,Shampoo,Personal Care,5.0,176.0,2026-01-19,Walk-in
2244,Toothpaste,Personal Care,13.0,92.0,2026-01-26,Wholesale
2245,Tea Powder 250g,Grocery,20.0,115.0,2026-01-26,Walk-in
2246,Curd 500g,Dairy,4.0,35.0,2026-01-04,Wholesale
2247,Wheat Flour 5kg,Grocery,8.0,217.0,2026-01-22,Walk-in
2248,Tea Powder 250g,Grocery,20.0,125.0,2026-01-04,Regular
2249,Cooking Oil 1L,Grocery,11.0,153.0,2026-01-22,Regular
2250,Tea Powder 250g,Grocery,19.0,122.0,2026-04-24,Regular
2251,Chips,Snacks,16.0,20.0,2026-02-09,Regular
2252,Wheat Flour 5kg,Grocery,9.0,223.0,2026-06-10,Wholesale
2253,Cooking Oil 1L,Grocery,2.0,145.0,2026-01-27,Wholesale
2254,Chips,Snacks,17.0,16.0,2026-04-17,Regular
2255,Rice 5kg,Grocery,1.0,348.0,2026-02-28,Walk-in
2256,Curd 500g,Dairy,12.0,37.0,2026-06-17,Walk-in
2257,Toothpaste,Personal Care,13.0,95.0,2026-06-25,Wholesale
2258,Cooking Oil 1L,Grocery,6.0,152.0,2026-01-29,Regular
2259,COOKING OIL 1L  ,Grocery,12.0,149.0,2026-01-20,Wholesale
2260,Namkeen 200g,Snacks,12.0,56.0,2026-01-22,Regular
2261,Tea Powder 250g,Grocery,14.0,117.0,2026-05-16,Walk-in
2262,Soap,Personal Care,14.0,40.0,2026-02-08,Wholesale
2263,Chips,Snacks,10.0,24.0,2026-03-31,Regular
2264,Biscuits,Snacks,12.0,32.0,2026-03-09,Wholesale
2265,Sugar 1kg,Grocery,5.0,40.0,2026-06-17,Regular
2266,Namkeen 200g,Snacks,13.0,57.0,2026-04-25,Wholesale
2267,Dishwash Liquid,Household,4.0,91.0,2026-05-28,Walk-in
2268,Biscuits,Snacks,3.0,27.0,2026-03-24,Regular
2269,Soap,Personal Care,12.0,36.0,2026-03-23,Walk-in
2270,Paneer 200g,Dairy,14.0,82.0,2026-06-04,Wholesale
2271,Namkeen 200g,Snacks,8.0,57.0,2026-04-09,Walk-in
2272,Dishwash Liquid,Household,18.0,98.0,2026-05-07,Wholesale
2273,Toothpaste,Personal Care,3.0,91.0,2026-05-29,Wholesale
2274,Paneer 200g,Dairy,19.0,83.0,2026-06-27,Wholesale
2275,Toothpaste,Personal Care,8.0,86.0,2026-04-03,Regular
2276,Shampoo,Personal Care,12.0,175.0,2026-05-23,Walk-in
2277,Tea Powder 250g,Grocery,2.0,116.0,2026-03-31,Walk-in
2278,Tea Powder 250g,Grocery,15.0,119.0,2026-02-06,Wholesale
2279,Paneer 200g,Dairy,7.0,78.0,2026-02-27,Regular
2280,Tea Powder 250g,Grocery,5.0,116.0,2026-04-07,Wholesale
2281,Rice 5kg,Grocery,12.0,351.0,2026-01-14,Wholesale
2282,Cooking Oil 1L,Grocery,19.0,155.0,2026-01-19,Walk-in
2283,Soap,Personal Care,5.0,30.0,2026-04-04,Regular
2284,Sugar 1kg,Grocery,3.0,43.0,2026-01-04,Wholesale
2285,Paneer 200g,Dairy,6.0,77.0,2026-05-01,Wholesale
2286,Tea Powder 250g,Grocery,10.0,123.0,2026-05-01,Walk-in
2287,Namkeen 200g,Snacks,1.0,62.0,2026-03-15,Regular
2288,Tea Powder 250g,Grocery,2.0,115.0,2026-06-04,Regular
2289,Soap,Personal Care,13.0,30.0,2026-04-19,Wholesale
2290,Detergent 1kg,Household,9.0,133.0,2026-05-27,Wholesale
2291,Chips,Snacks,14.0,18.0,2026-02-10,Walk-in
2292,Sugar 1kg,Grocery,13.0,48.0,2026-02-02,Wholesale
2293,Shampoo,Personal Care,20.0,181.0,2026-01-15,Regular
2294,Curd 500g,Dairy,18.0,37.0,2026-06-04,Regular
2295,Detergent 1kg,Household,11.0,132.0,2026-06-17,Wholesale
2296,Curd 500g,Dairy,6.0,41.0,2026-01-14,Walk-in
2297,Paneer 200g,Dairy,9.0,78.0,2026-01-28,Regular
2298,Sugar 1kg,Grocery,20.0,45.0,2026-03-27,Regular
2299,Toothpaste,Personal Care,6.0,89.0,2026-05-19,Regular
2300,Sugar 1kg,Grocery,20.0,43.0,2026-01-03,Walk-in
2301,Shampoo,Personal Care,7.0,183.0,2026-06-13,Regular
2302,Toothpaste,Personal Care,3.0,89.0,2026-05-26,Wholesale
2303,Wheat Flour 5kg,Grocery,16.0,224.0,2026-01-12,Regular
2304,Namkeen 200g,Snacks,10.0,56.0,2026-01-03,Walk-in
2305,Chips,Snacks,17.0,21.0,2026-02-19,Walk-in
2306,Curd 500g,Dairy,5.0,40.0,2026-06-29,Wholesale
2307,Cooking Oil 1L,Grocery,14.0,150.0,2026-05-09,Regular
2308,Tea Powder 250g,Grocery,19.0,115.0,2026-04-08,Walk-in
2309,Wheat Flour 5kg,Grocery,6.0,219.0,2026-02-08,Wholesale
2310,Detergent 1kg,Household,,126.0,2026-03-01,Regular
2311,Tea Powder 250g,Grocery,17.0,117.0,2026-05-13,Wholesale
2312,Namkeen 200g,Snacks,5.0,62.0,2026-03-28,Walk-in
2313,Milk 1L,Dairy,14.0,59.0,2026-01-11,Wholesale
2314,Curd 500g,Dairy,7.0,38.0,2026-06-06,Wholesale
2315,Sugar 1kg,Grocery,19.0,42.0,2026-06-10,Walk-in
2316,Cooking Oil 1L,Grocery,5.0,145.0,2026-03-21,Wholesale
2317,Sugar 1kg,Grocery,4.0,47.0,2026-04-27,Walk-in
2318,Soap,Personal Care,6.0,34.0,2026-01-18,Walk-in
2319,Milk 1L,Dairy,3.0,55.0,2026-01-19,Regular
2320,Detergent 1kg,Household,16.0,129.0,2026-03-07,Walk-in
2321,Tea Powder 250g,Grocery,19.0,116.0,2026-05-05,Regular
2322,Milk 1L,Dairy,13.0,54.0,2026-04-15,Wholesale
2323,Tea Powder 250g,Grocery,,122.0,2026-05-12,Wholesale
2324,Namkeen 200g,Snacks,3.0,60.0,2026-06-24,Walk-in
2325,Detergent 1kg,Household,2.0,129.0,2026-06-08,Wholesale
2326,Wheat Flour 5kg,Grocery,18.0,218.0,2026-01-03,Regular
2327,Cooking Oil 1L,Grocery,13.0,149.0,2026-02-10,Wholesale
2328,Curd 500g,Dairy,8.0,36.0,2026-04-10,Walk-in
2329,Sugar 1kg,Grocery,15.0,45.0,2026-04-30,Wholesale
2330,Detergent 1kg,Household,3.0,126.0,2026-02-16,Wholesale
2331,Cooking Oil 1L,Grocery,14.0,151.0,2026-02-21,Walk-in
2332,Namkeen 200g,Snacks,11.0,56.0,2026-03-29,Wholesale
2333,Dishwash Liquid,Household,16.0,93.0,2026-01-30,Walk-in
2334,Detergent 1kg,Household,18.0,125.0,2026-02-09,Walk-in
2335,Tea Powder 250g,Grocery,7.0,,2026-03-23,Wholesale
2336,Wheat Flour 5kg,Grocery,13.0,224.0,2026-01-16,Walk-in
2337,Paneer 200g,Dairy,7.0,,2026-01-14,Regular
